issue_name|description_issue|issue_date|artist|printer|print_type|perforation|paper_type|stamp_type|notes|total_printed_issue|market_value_mnh_issue|market_value_used_issue|edifil_code|fesofi_code|motive|face_value|description_stamp|amount_printed_stamp|color|market_value_mnh_stamp|market_value_used_stamp
Velazquez|Esta serie de sellos, emitida el 24 de marzo de 1959, rinde homenaje a Diego Velázquez, uno de los pintores más importantes de la historia del arte español y universal. La emisión conmemora su legado artístico y su influencia en la pintura barroca, presentando obras o retratos relacionados con el maestro sevillano. Es una serie clásica dentro de la filatelia española dedicada a figuras culturales.|1959-03-24||Fábrica Nacional de Moneda y Timbre|Huecograbado|13 x 12 3/4||Correo ordinario||3000000.0|2.8|1.05|1240.0|1240.0|«La Rendición de Breda» de Velázquez|50 cts|El sello presenta «La Rendición de Breda», también conocida como «Las Lanzas», una de las obras históricas más célebres de Diego Velázquez. Pintada entre 1634 y 1635 para el Salón de Reinos del Palacio del Buen Retiro, la pintura inmortaliza el momento en que Justino de Nassau entrega las llaves de la ciudad de Breda al general español Ambrosio Spinola en 1625. La composición es notable por su equilibrio, la dignidad de los personajes y la famosa hilera de lanzas que da nombre alternativo a la obra. Se exhibe en el Museo del Prado.|3000000.0|oliva oscuro y dorado|0.9|0.38
Velazquez|Esta serie de sellos, emitida el 24 de marzo de 1959, rinde homenaje a Diego Velázquez, uno de los pintores más importantes de la historia del arte español y universal. La emisión conmemora su legado artístico y su influencia en la pintura barroca, presentando obras o retratos relacionados con el maestro sevillano. Es una serie clásica dentro de la filatelia española dedicada a figuras culturales.|1959-03-24||Fábrica Nacional de Moneda y Timbre|Huecograbado|13 x 12 3/4||Correo ordinario||3000000.0|2.8|1.05|1241.0|1241.0|«Las Meninas» de Velázquez|60 cts|Este sello rinde homenaje a la obra cumbre de Diego Velázquez, «Las Meninas», cuyo título original es «La familia de Felipe IV». Pintada en 1656, es considerada una de las pinturas más analizadas y enigmáticas de la historia del arte. La escena representa a la infanta Margarita Teresa rodeada de sus damas de honor (meninas), enanos y otros personajes de la corte, con el propio Velázquez pintando en el lienzo y los reyes reflejados en un espejo al fondo. Es una obra maestra de la composición, la luz y la perspectiva, y se conserva en el Museo del Prado.|3000000.0|castaño oscuro y dorado|1.13|0.45
Velazquez|Esta serie de sellos, emitida el 24 de marzo de 1959, rinde homenaje a Diego Velázquez, uno de los pintores más importantes de la historia del arte español y universal. La emisión conmemora su legado artístico y su influencia en la pintura barroca, presentando obras o retratos relacionados con el maestro sevillano. Es una serie clásica dentro de la filatelia española dedicada a figuras culturales.|1959-03-24||Fábrica Nacional de Moneda y Timbre|Huecograbado|13 x 12 3/4||Correo ordinario||3000000.0|2.8|1.05|1242.0|1242.0|«El Príncipe Baltasar Carlos» de Velázquez|70 cts|El retrato de El Príncipe Baltasar Carlos cazador fue pintado por Diego Velázquez en 1635 y se conserva en el Museo del Prado de Madrid. Este cuadro forma parte de una serie de retratos ecuestres y de caza que el rey Felipe IV encargó a Velázquez para decorar el Palacio del Buen Retiro. La emisión de 1959, dedicada a Velázquez, conmemora la figura y obra de uno de los pintores más importantes de la historia del arte español, reproduciendo algunas de sus obras maestras con gran detalle gracias a la técnica de huecograbado.|3000000.0|verde y dorado|0.6|0.25
Velazquez|Esta serie de sellos, emitida el 24 de marzo de 1959, rinde homenaje a Diego Velázquez, uno de los pintores más importantes de la historia del arte español y universal. La emisión conmemora su legado artístico y su influencia en la pintura barroca, presentando obras o retratos relacionados con el maestro sevillano. Es una serie clásica dentro de la filatelia española dedicada a figuras culturales.|1959-03-24||Fábrica Nacional de Moneda y Timbre|Huecograbado|13 x 12 3/4||Correo ordinario||3000000.0|2.8|1.05|1243.0|1243.0|Autorretrato de Velázquez|80 cts|Diego Rodríguez de Silva y Velázquez (Sevilla, 6 de junio de 1599 – Madrid, 6 de agosto de 1660), conocido universalmente como Diego Velázquez, fue un pintor barroco, considerado uno de los máximos exponentes de la pintura española y maestro de la pintura universal. Este sello, parte de la serie de 1959, rinde homenaje al artista a través de su autorretrato, una pieza clave para entender su figura y su legado artístico. La serie fue impresa por la Fábrica Nacional de Moneda y Timbre.|3000000.0|verde oscuro y dorado|0.7|0.3
Velazquez|Esta serie de sellos, emitida el 24 de marzo de 1959, rinde homenaje a Diego Velázquez, uno de los pintores más importantes de la historia del arte español y universal. La emisión conmemora su legado artístico y su influencia en la pintura barroca, presentando obras o retratos relacionados con el maestro sevillano. Es una serie clásica dentro de la filatelia española dedicada a figuras culturales.|1959-03-24||Fábrica Nacional de Moneda y Timbre|Huecograbado|13 x 12 3/4||Correo ordinario||3000000.0|2.8|1.05|1244.0|1244.0|«Coronación Virgen» de Velázquez|1 pta|Velázquez pintó La Coronación de la Virgen con destino al nuevo oratorio de la reina Isabel de Borbón en el Alcázar de Madrid, donde debía completar una serie de nueve pinturas. Esta obra, de gran belleza y devoción, muestra la maestría del pintor en la representación de temas religiosos. El sello, emitido el 24 de marzo de 1959, forma parte de una serie de diez valores que celebra la obra de Velázquez, utilizando la técnica de huecograbado para capturar la riqueza de los detalles.|3000000.0|rojo castaño y dorado|0.75|0.3
Velazquez|Esta serie de sellos, emitida el 24 de marzo de 1959, rinde homenaje a Diego Velázquez, uno de los pintores más importantes de la historia del arte español y universal. La emisión conmemora su legado artístico y su influencia en la pintura barroca, presentando obras o retratos relacionados con el maestro sevillano. Es una serie clásica dentro de la filatelia española dedicada a figuras culturales.|1959-03-24||Fábrica Nacional de Moneda y Timbre|Huecograbado|13 x 12 3/4||Correo ordinario||3000000.0|2.8|1.05|1245.0|1245.0|«Esopo» de Velázquez|1,80 pta|El cuadro de Esopo fue pintado por Velázquez entre 1639 y 1640 y se conserva en el Museo del Prado de Madrid desde la creación de la pinacoteca en 1819. Este retrato, junto con el de Menipo, formaba parte de la decoración de la Torre de la Parada, pabellón de caza del rey Felipe IV. La serie de sellos de 1959, dedicada a Velázquez, destaca por su calidad de impresión en huecograbado y por la fidelidad en la reproducción de las obras del maestro sevillano, con una perforación de 13 x 12 3/4.|3000000.0|verde esmeralda y dorado|0.9|0.4
Velazquez|Esta serie de sellos, emitida el 24 de marzo de 1959, rinde homenaje a Diego Velázquez, uno de los pintores más importantes de la historia del arte español y universal. La emisión conmemora su legado artístico y su influencia en la pintura barroca, presentando obras o retratos relacionados con el maestro sevillano. Es una serie clásica dentro de la filatelia española dedicada a figuras culturales.|1959-03-24||Fábrica Nacional de Moneda y Timbre|Huecograbado|13 x 12 3/4||Correo ordinario||3000000.0|2.8|1.05|1246.0|1246.0|«La Fragua de Vulcano» de Velázquez|2 pta|La fragua de Vulcano es una obra maestra de Diego de Velázquez realizada después de su primer viaje a Italia en 1629, fechada por los críticos en 1630. Esta pintura mitológica, que muestra a Apolo revelando a Vulcano la infidelidad de Venus, es un ejemplo temprano del dominio de Velázquez en la representación de la figura humana y la expresión dramática. Este sello, parte de la emisión de Correo Ordinario de 1959, celebra la riqueza del patrimonio artístico español a través de la obra de Velázquez.|3000000.0|púrpura y dorado|1.15|0.45
Velazquez|Esta serie de sellos, emitida el 24 de marzo de 1959, rinde homenaje a Diego Velázquez, uno de los pintores más importantes de la historia del arte español y universal. La emisión conmemora su legado artístico y su influencia en la pintura barroca, presentando obras o retratos relacionados con el maestro sevillano. Es una serie clásica dentro de la filatelia española dedicada a figuras culturales.|1959-03-24||Fábrica Nacional de Moneda y Timbre|Huecograbado|13 x 12 3/4||Correo ordinario||3000000.0|2.8|1.05|1247.0|1247.0|«Menipo» de Velázquez|3 pta|El cuadro de «Menipo» fue pintado por Diego Velázquez entre 1639 y 1640 y se conserva en el Museo del Prado de Madrid (España) desde la creación de la pinacoteca en 1819. Este cuadro, junto con su pareja «Esopo», forma parte de una serie de retratos de filósofos que Velázquez realizó para la Torre de la Parada. La emisión de sellos de 1959, a la que pertenece este ejemplar, conmemora el tercer centenario de la muerte de Velázquez (1660), destacando sus obras maestras. El sello presenta el retrato del filósofo cínico Menipo, conocido por su realismo y profundidad psicológica, en tonos azules y dorados.|3000000.0|azul y dorado|0.75|0.25
Monasterio de la Santa Cruz del Valle de los Caídos|"La emisión de 1959 conmemorando el ""Monasterio de la Santa Cruz del Valle de los Caídos"" es una emisión significativa de la era franquista en España. Emitida el 1 de abril de 1959, esta serie de sellos (aunque solo se emitió un sello) destaca uno de los monumentos más emblemáticos y controvertidos construidos durante la dictadura de Franco. El monumento, construido entre 1940 y 1958, fue concebido como un memorial nacional para los caídos en la Guerra Civil Española, aunque sirvió principalmente para glorificar a los ""vencedores"" y albergar los restos de Francisco Franco (hasta 2019) y José Antonio Primo de Rivera. El sello, que representa la cruz monumental y la abadía, refleja los esfuerzos del régimen por proyectar una imagen de unidad nacional y devoción religiosa, al mismo tiempo que consolidaba su legado ideológico. Filatélicamente, es un sello común, ampliamente circulado, pero su contexto histórico lo convierte en una pieza clave para los coleccionistas interesados en la historia política y social española."|1959-04-01||Fábrica Nacional de Moneda y Timbre|Huecograbado|13||Correo ordinario|Dada la sensibilidad política que rodea al Valle de los Caídos, este sello posee un valor histórico significativo más que una rareza filatélica. Es una emisión común con una tirada elevada, lo que lo hace fácilmente accesible para los coleccionistas. No se conocen errores o variedades importantes asociados con este sello específico. Su principal interés radica en su representación de un símbolo clave del régimen franquista y su posterior reinterpretación en la sociedad española contemporánea.|6000000.0|0.56|0.26|1248.0|1248.0|Cruz y monasterio del Valle de los Caídos|80 cts|Este sello, Edifil 1248, presenta una destacada representación de la cruz monumental y la abadía del Valle de los Caídos. El monumento, oficialmente conocido como la Abadía de la Santa Cruz del Valle de los Caídos, está situado en el municipio de San Lorenzo de El Escorial, cerca de Madrid. Fue construido en gran parte por prisioneros políticos republicanos mediante trabajos forzados. El diseño enfatiza la imponente escala de la cruz, que es una de las más altas del mundo, y la grandeza arquitectónica de la basílica excavada en la roca. La elección de los colores verde y negro contribuye al carácter solemne y monumental de la imagen. La emisión del sello en 1959 coincidió con la inauguración y consagración oficial de la basílica, marcando la culminación de los proyectos de construcción de posguerra del régimen y su narrativa ideológica. Representa un vínculo visual directo con un período controvertido de la historia de España.|6000000.0|verde y negro|0.56|0.26
Tratado de la Paz de los Pirineos|Esta emisión conmemora el tercer centenario de la firma del Tratado de los Pirineos, un acuerdo crucial entre las monarquías española y francesa que puso fin a la Guerra Franco-Española (1635-1659). Firmado el 7 de noviembre de 1659 en la Isla de los Faisanes, este tratado estableció la frontera actual entre España y Francia a lo largo de los Pirineos y consolidó la paz mediante el matrimonio de la infanta María Teresa de Austria con el rey Luis XIV de Francia. La emisión de este sello en 1959 subraya la importancia histórica de este evento en las relaciones internacionales y la configuración territorial de Europa.|1959-10-24||Fábrica Nacional de Moneda y Timbre|Huecograbado|13 x 12 1/2||Correo ordinario|Esta emisión de un único valor es una conmemoración directa del 300 aniversario del Tratado de los Pirineos. No se conocen errores significativos o variedades notables en esta serie.|5000000.0|0.4|0.2|1249.0|1249.0|Tapiz de Charles Lebrun|1 pta|El sello reproduce un detalle de un tapiz de Charles Lebrun, artista francés de renombre, que representa una escena alegórica o histórica relacionada con el Tratado de los Pirineos. Este tratado, firmado el 7 de noviembre de 1659 en la Isla de los Faisanes (un condominio fluvial entre España y Francia en el río Bidasoa), fue un hito diplomático que puso fin a décadas de conflicto. La elección de un tapiz de Lebrun resalta la dimensión artística y cultural de la época, a la vez que conmemora un evento de gran trascendencia política y territorial para España y Francia.|5000000.0|castaño rojizo|0.4|0.2
